time_days,chamber,Bottom,Top,bottom_minus_top_mbar
1.0,50,53.3571062820699,39.83353323991329,13.523573042156613
1.020833333,19,64.126188422795,42.72514417582337,21.40104424697163
1.020833333,50,53.73971174426322,40.176490664806614,13.563221079456603
1.041666667,19,64.67718501972496,43.23612119175338,21.441063827971583
1.041666667,50,54.1333537410433,40.50906872534002,13.624285015703279
1.0625,19,65.06955960476495,43.85021385757667,21.219345747188278
1.0625,50,54.70179396369664,41.09329166767327,13.608502296023367
1.083333333,19,65.75431653333993,44.20347077323004,21.550845760109894
1.083333333,50,55.27362003601331,41.49364486283324,13.77997517318007
1.104166667,19,66.29710634793008,44.43201854302,21.865087804910083
1.104166667,50,55.48608920160666,42.166676681163345,13.319412520443315
1.125,19,66.84001953340504,44.64150470899335,22.19851482441169
1.125,50,56.04599405254669,42.6663791841734,13.379614868373288
1.145833333,19,67.21596653014495,44.91641775226329,22.29954877788166
1.145833333,50,56.43946653898664,42.86667300611001,13.57279353287663
1.166666667,19,67.64200753841504,45.216061074296704,22.42594646411834
1.166666667,50,56.92060657337996,43.33188673937999,13.588719833999974
1.1875,19,68.24377870824998,45.247933150480016,22.99584555776996
1.1875,50,57.21163398521992,43.79001894067335,13.42161504454657
1.208333333,19,68.13504679407998,45.570979877813365,22.56406691626662
1.208333333,50,57.5260034355833,44.093897524969975,13.432105910613323
1.229166667,19,68.45290231927999,45.73882366855332,22.714078650726663
1.229166667,50,57.72774095030328,44.563042376996655,13.164698573306623
1.25,19,68.63675389174006,45.287257877943375,23.34949601379668
1.25,50,58.01869785158332,45.053126227420044,12.965571624163275
1.270833333,19,69.00490085024995,45.42924657618331,23.575654274066643
1.270833333,50,58.14225992162994,45.34578082286661,12.796479098763335
1.291666667,19,68.92964099237491,45.407704774263344,23.52193621811157
1.291666667,50,58.25524190628664,45.45083038016329,12.804411526123353
1.3125,19,69.26390410366997,45.38117721260005,23.88272689106992
1.3125,50,58.29264259565665,45.568017334859974,12.724625260796678
1.333333333,19,69.50662184593494,45.43219652085327,24.074425325081677
1.333333333,50,58.416194802919904,45.773872629186634,12.64232217373327
1.354166667,19,69.72407244822494,45.33007737906996,24.393995069154983
1.354166667,50,58.530086074439964,46.06771698281003,12.462369091629931
1.375,19,69.96684873461498,45.39511962692003,24.571729107694956
1.375,50,58.82311047798995,46.259532960186675,12.563577517803274
1.395833333,19,69.92506269032998,45.53647240673331,24.38859028359667
1.395833333,50,58.84771882591656,46.28590085620002,12.561817969716536
1.416666667,19,70.14257313270997,45.43916796367997,24.70340516903
1.416666667,50,59.038994197346675,46.46469805612336,12.574296141223314
1.4375,19,70.51094242108508,45.84195581497996,24.668986606105115
1.4375,50,59.242411547009965,46.48924316464994,12.753168382360023
1.458333333,19,71.73374524356501,48.312277411863306,23.421467831701705
1.458333333,50,61.14032452683656,48.05512174790332,13.085202778933237
1.479166667,19,72.12741168037502,48.588367066240004,23.539044614135015
1.479166667,50,61.43092796003335,48.496019763753374,12.934908196279977
1.5,19,72.50441676051008,48.76227215951334,23.742144600996745
1.5,50,61.71317230186654,48.76286460749994,12.9503076943666
1.520833333,19,72.73897991487496,49.12385288741992,23.61512702745504
1.520833333,50,61.984846447616555,49.02496580956673,12.959880638049825
1.541666667,19,73.09926866892005,49.37774803439,23.721520634530044
1.541666667,50,62.43078034424332,49.363799432463374,13.066980911779943
1.5625,19,73.4764402427,49.66458723181995,23.811853010880043
1.5625,50,62.73656404733655,49.63358442611999,13.102979621216562
1.583333333,19,73.83692321974996,49.91407665449333,23.922846565256634
1.583333333,50,63.07112637696662,49.96212555504329,13.109000821923324
1.604166667,19,73.92084717764504,50.00099965588341,23.919847521761632
